benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Caviedes,7200.0,0.45,0.3370412398828033,0.3370252591025264,-0.1581756543603181,-0.1582247086225101,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.47,0.3433798751761965,0.3433645604869461,-0.1382184054572449,-0.1382680733922635,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.49,0.3493038171032224,0.3492896110817678,-0.118246445357915,-0.1182965192153967,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.51,0.3546624688021894,0.3546498139380312,-0.0982640349240808,-0.0983143659482279,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.53,0.3593011581298662,0.3592904787023595,-0.0782744487918407,-0.0783249339123421,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.55,0.3630707762216814,0.3630624549668611,-0.0582801510264753,-0.0583307217786569,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.5700000000000001,0.3658390989996807,0.3658334510700969,-0.0382829569297205,-0.038333570496562,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.59,0.3675024095098789,0.3674996576408776,-0.0182841754841809,-0.0183348076473713,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.61,0.368,0.368,0.0017152665599476,0.0016646268815203,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.63,0.368,0.368,0.0217147681142249,0.0216641218085177,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.65,0.368,0.368,0.0417142958827074,0.0416636432982347,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.67,0.368,0.368,0.0617138498686018,0.0616631913539255,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.6900000000000001,0.368,0.368,0.0817134300749372,0.0816627659786636,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.71,0.368,0.368,0.1017130365045647,0.1016623671753417,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.73,0.368,0.368,0.1217126691601572,0.1216619949466718,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.75,0.368,0.368,0.1417123280442097,0.1416616492951855,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.77,0.368,0.368,0.1617120131590391,0.1616613302232332,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.79,0.368,0.368,0.1817117245067838,0.1816610377329851,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.81,0.368,0.368,0.2017114620894043,0.20166077182643,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.8300000000000001,0.368,0.368,0.221711225908683,0.2216605325053764,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.85,0.368,0.368,0.241711015966224,0.2416603197714517,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.87,0.368,0.368,0.2617108322634531,0.2616601336261029,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.89,0.368,0.368,0.2817106748016179,0.2816599740705957,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.91,0.368,0.368,0.301710543581788,0.3016598411060152,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.93,0.368,0.368,0.3217104386048547,0.3216597347332656,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.95,0.368,0.368,0.3417103598715307,0.3416596549530705,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.97,0.368,0.368,0.3617103073823511,0.3616596017659723,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,7200.0,0.99,0.368,0.368,0.3817102811376721,0.3816595751723329,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
