benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Zhi Li,32400.0,0.55,0.0411980144645773,0.0411980144634083,-42.64999998677865,-42.64999998917523,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.5700000000000001,0.0411980144581283,0.0411980144581325,-42.649999999999984,-42.64999999999134,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.59,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.61,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.63,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.65,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.67,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.6900000000000001,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.71,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.73,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.75,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.77,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.79,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.81,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.8300000000000001,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.85,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.87,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.89,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.91,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.93,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.95,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999996,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.97,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.650000000000034,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
Zhi Li,32400.0,0.99,0.0411980144581283,0.0411980144581283,-42.649999999999984,-42.64999999999999,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Li et al. (2024), https://doi.org/10.1016/j.envsoft.2023.105900."
