benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Hills,432000.0,0.255,0.4238313031214053,0.423825801728514,-0.6604833081292861,-0.660561054127903,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.265,0.4228581202081157,0.4228525444886192,-0.674275367063586,-0.6743546153108242,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.275,0.4218385009112696,0.4218328569938053,-0.6888116192399597,-0.6888923328417487,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.285,0.4207693318763965,0.4207636271394577,-0.7041522309604407,-0.7042343586015005,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.295,0.4196471984134798,0.4196414416656344,-0.7203644361887352,-0.7204479093816138,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.305,0.4184683439308185,0.4184625456184341,-0.7375236559313908,-0.7376083857097627,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.315,0.4172286222054975,0.4172227946530774,-0.7557148433436425,-0.7558007162664151,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.325,0.4159234409067343,0.4159175985961593,-0.7750341104909455,-0.7751209837853444,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.335,0.4145476943630388,0.4145418542595498,-0.7955907093334145,-0.7956784049538674,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.345,0.4130956830027208,0.4130898649375134,-0.8175094619791621,-0.8175977592886307,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.355,0.4115610161488531,0.4115552432708009,-0.8409337659639571,-0.8410223926489768,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.365,0.409936493840783,0.4099307931534276,-0.8660293427851283,-0.866117963481916,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.375,0.4082139619781748,0.408208364982963,-0.8929889574109132,-0.8930771593323871,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.385,0.4063841331821293,0.4063786766557938,-0.9220384210136716,-0.9221256955951034,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.395,0.404436363104391,0.4044310900484741,-0.953444311113456,-0.9535300302916296,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.405,0.1210299687350338,0.1210204578137835,-0.9701129673825594,-0.970202142460849,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.415,0.1199998640013542,0.1199901096232334,-0.9798629340668028,-0.9799561529409492,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.425,0.1188996275964457,0.1188896368008503,-0.9904855015799022,-0.9905829709316132,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
