benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Miller,194400.0,1.475,0.43,0.43,0.0369644052074378,0.0369632602568361,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.525,0.43,0.43,0.0348665403421432,0.0348657906718592,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.5750000000000002,0.43,0.43,0.0327687042149344,0.0327683939969017,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.625,0.43,0.43,0.0306708489726033,0.0306710240438903,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.675,0.43,0.43,0.0285729219596478,0.0285736298438796,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.725,0.43,0.43,0.0264748655445393,0.0264761554739429,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.775,0.43,0.43,0.0243766169439384,0.0243785398818947,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.825,0.43,0.43,0.0222781080448084,0.022280716709002,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.875,0.43,0.43,0.0201792652243689,0.0201826141105907,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.925,0.43,0.43,0.0180800091678338,0.0180841545743111,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,1.975,0.43,0.43,0.0159802546838718,0.0159852547363525,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.025,0.43,0.43,0.0138799105177252,0.0138858251952169,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.075,0.43,0.43,0.011778879161918,0.0117857703232694,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.125,0.43,0.43,0.0096770566644785,0.0096849880762144,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.1750000000000003,0.43,0.43,0.0075743324345953,0.0075833698026665,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.225,0.43,0.43,0.0054705890456168,0.0054808000741235,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.275,0.43,0.43,0.0033657020352987,0.0033771566956411,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.325,0.4299823311330654,0.4299811644202006,-0.0009396289569723,-0.0009789479671976,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
