benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Warrick,4,psi,1000800.0,Reference,0.525,-0.005254999113576,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.5750000000000001,-0.0186306449619986,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.625,-0.044969405249671,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.675,-0.0925267899959253,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.7250000000000001,-0.1788464858974275,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.775,-0.3477786698452014,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.8250000000000001,-0.7185896774486468,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.875,-1.484595056174974,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.925,-1.944889883064436,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,0.975,-1.9962999700420092,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,1.025,-1.999761286764651,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,1.075,-1.9999846372426224,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,1.125,-1.9999990113262087,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,1.175,-1.9999999366076588,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
Warrick,4,psi,1000800.0,Reference,1.225,-2.0,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Warrick (2003), Soil Water Dynamics, https://doi.org/10.1093/oso/9780195126051.001.0001."
