benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Caviedes,9,psi,7200.0,EFV,0.53,-0.0782744487918407,
Caviedes,9,psi,7200.0,EFV,0.55,-0.0582801510264753,
Caviedes,9,psi,7200.0,EFV,0.5700000000000001,-0.0382829569297205,
Caviedes,9,psi,7200.0,EFV,0.59,-0.0182841754841809,
Caviedes,9,psi,7200.0,EFV,0.61,0.0017152665599476,
Caviedes,9,psi,7200.0,EFV,0.63,0.0217147681142249,
Caviedes,9,psi,7200.0,EFV,0.65,0.0417142958827074,
Caviedes,9,psi,7200.0,EFV,0.67,0.0617138498686018,
Caviedes,9,psi,7200.0,EFV,0.6900000000000001,0.0817134300749372,
Caviedes,9,psi,7200.0,EFV,0.71,0.1017130365045647,
Caviedes,9,psi,7200.0,EFV,0.73,0.1217126691601572,
Caviedes,9,psi,7200.0,EFV,0.75,0.1417123280442097,
Caviedes,9,psi,7200.0,EFV,0.77,0.1617120131590391,
Caviedes,9,psi,7200.0,EFV,0.79,0.1817117245067838,
Caviedes,9,psi,7200.0,EFV,0.81,0.2017114620894043,
Caviedes,9,psi,7200.0,EFV,0.8300000000000001,0.221711225908683,
Caviedes,9,psi,7200.0,EFV,0.85,0.241711015966224,
Caviedes,9,psi,7200.0,EFV,0.87,0.2617108322634531,
Caviedes,9,psi,7200.0,EFV,0.89,0.2817106748016179,
Caviedes,9,psi,7200.0,EFV,0.91,0.301710543581788,
Caviedes,9,psi,7200.0,EFV,0.93,0.3217104386048547,
Caviedes,9,psi,7200.0,EFV,0.95,0.3417103598715307,
Caviedes,9,psi,7200.0,EFV,0.97,0.3617103073823511,
Caviedes,9,psi,7200.0,EFV,0.99,0.3817102811376721,
Caviedes,9,psi,7200.0,Reference,0.01,-0.580958294814689,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.03,-0.5614756157739549,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
