benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Hills,11,theta,0.0,Initial,0.675,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.685,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.6950000000000001,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.705,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.715,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.725,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.735,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.745,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.755,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.765,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.775,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.785,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.795,0.16377026456772065,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.805,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.8150000000000001,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.8250000000000001,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.835,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.845,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.855,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.865,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.875,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.885,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.895,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.905,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.915,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.925,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.935,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.9450000000000001,0.028913226117849827,Initial condition used in the authors' calculation.
